Date,Temperature,Relative Humidity,Peak Demand,Population Growth (%),Precipitation,Energy Imports (%),Wind speed 10 m,Delhi_Daily_Sales,Cumulative_EVs_Delhi,Estimated_Charging_Load_MW,Energy Mix Contribution (%),Renewable Energy (%),Earth Skin Temperature,GDP (Trillions USD)
3/10/2021,26.22,30.75,130.0333333,0.823,0.2,31.497,2.48,43.58,18114.77,26.81,7.57,4.644,27.25,2.78
3/11/2021,26.39,23.64,130.7666667,0.823,0,31.497,1.77,43.58,18158.35,26.87,7.57,4.644,26.96,2.78
3/12/2021,23.03,42.65,131.4666667,0.823,1.73,31.497,3.58,43.58,18201.93,26.94,7.57,4.644,23.14,2.78
3/13/2021,24.08,52.5,132.2,0.823,0.03,31.497,2.47,43.58,18245.51,27,7.57,4.644,25.5,2.78
3/14/2021,25.45,29.45,119.6,0.823,0,31.497,3.48,43.58,18289.09,27.07,7.57,4.644,26.15,2.78
3/15/2021,24.98,27.41,133.6,0.823,0,31.497,3.19,43.58,18332.67,27.13,7.57,4.644,25.14,2.78
3/16/2021,25.4,28.67,134.3333333,0.823,0,31.497,3.87,43.58,18376.25,27.2,7.57,4.644,25.86,2.78
3/17/2021,26.69,28.75,135.0333333,0.823,0,31.497,3.08,43.58,18419.83,27.26,7.57,4.644,27.47,2.78
3/18/2021,27.63,26.82,135.7666667,0.823,0,31.497,2.31,43.58,18463.41,27.33,7.57,4.644,28.96,2.78
3/19/2021,27.88,28.85,136.4666667,0.823,0,31.497,3.11,43.58,18506.99,27.39,7.57,4.644,29.02,2.78
3/20/2021,26.75,25.74,137.1666667,0.823,0,31.497,3.86,43.58,18550.57,27.45,7.57,4.644,27.74,2.78
3/21/2021,27.72,24.73,124.1,0.823,0,31.497,2.16,43.58,18594.15,27.52,7.57,4.644,28.54,2.78
3/22/2021,26.91,25.02,138.6,0.823,0,31.497,3.29,43.58,18637.73,27.58,7.57,4.644,27.17,2.78
3/23/2021,28.01,26.88,139.3333333,0.823,0.04,31.497,2.5,43.58,18681.31,27.65,7.57,4.644,29.52,2.78
3/24/2021,26.39,26.77,140.0333333,0.823,0.05,31.497,2.95,43.58,18724.89,27.71,7.57,4.644,27.95,2.78
3/25/2021,24.86,27.82,140.7333333,0.823,0,31.497,5.18,43.58,18768.47,27.78,7.57,4.644,25.97,2.78
3/26/2021,24.78,29.2,141.4666667,0.823,0,31.497,3.99,43.58,18812.05,27.84,7.57,4.644,25.96,2.78
3/27/2021,27.17,25.45,142.1666667,0.823,0,31.497,2.93,43.58,18855.63,27.91,7.57,4.644,28.34,2.78
3/28/2021,29.12,21.9,128.5666667,0.823,0,31.497,1.95,43.58,18899.21,27.97,7.57,4.644,29.65,2.78
3/29/2021,30.32,18.78,143.6,0.823,0,31.497,3.21,43.58,18942.79,28.04,7.57,4.644,31.12,2.78
3/30/2021,30.65,16.8,144.3,0.823,0,31.497,5.6,43.58,18986.37,28.1,7.57,4.644,30.77,2.78
3/31/2021,28.56,11.49,145.0333333,0.823,0,31.497,6.69,43.58,19029.95,28.16,7.57,4.644,29.27,2.78
4/1/2021,26.44,7.3,145.7333333,0.823,0,31.497,6.26,44.04,19073.99,28.23,7.57,4.644,27.07,2.78
4/2/2021,25.93,9.19,146.4,0.823,0,31.497,3.75,44.04,19118.03,28.29,7.57,4.644,26.9,2.78
4/3/2021,25.93,6.84,147.0333333,0.823,0,31.497,3.24,44.04,19162.07,28.36,7.57,4.644,26.73,2.78
4/4/2021,27.35,8.62,132.9333333,0.823,0,31.497,3.67,44.04,19206.11,28.43,7.57,4.644,28.22,2.78
4/5/2021,29.26,12.56,148.3333333,0.823,0,31.497,2.47,44.04,19250.15,28.49,7.57,4.644,30.19,2.78
4/6/2021,30.92,12.74,149,0.823,0,31.497,2.2,44.04,19294.19,28.56,7.57,4.644,31.28,2.78
4/7/2021,29.93,23.43,149.6333333,0.823,0,31.497,4.3,44.04,19338.23,28.62,7.57,4.644,31.41,2.78
4/8/2021,27.87,14.89,150.3,0.823,0,31.497,3.55,44.04,19382.27,28.69,7.57,4.644,29.53,2.78
4/9/2021,27.93,13.37,150.9666667,0.823,0,31.497,3.72,44.04,19426.31,28.75,7.57,4.644,29.29,2.78
4/10/2021,28.89,14.92,151.6,0.823,0,31.497,3.57,44.04,19470.35,28.82,7.57,4.644,30.27,2.78
4/11/2021,29.72,15.57,137.0333333,0.823,0,31.497,3.71,44.04,19514.39,28.88,7.57,4.644,30.82,2.78
4/12/2021,31.11,16.37,152.9,0.823,0,31.497,3.28,44.04,19558.43,28.95,7.57,4.644,31.94,2.78
4/13/2021,32.01,18.03,153.5666667,0.823,0,31.497,4.07,44.04,19602.47,29.01,7.57,4.644,33.18,2.78
4/14/2021,32.49,19.51,154.2,0.823,0,31.497,3.91,44.04,19646.51,29.08,7.57,4.644,33.86,2.78
4/15/2021,32.77,17.12,154.8666667,0.823,0,31.497,3.06,44.04,19690.55,29.14,7.57,4.644,34.25,2.78
4/16/2021,32.81,19.77,155.5333333,0.823,0.85,31.497,2.83,44.04,19734.59,29.21,7.57,4.644,34.48,2.78
4/17/2021,29.53,31.78,156.1666667,0.823,0.98,31.497,4.21,44.04,19778.63,29.27,7.57,4.644,31.74,2.78
4/18/2021,29.58,27.62,141.1333333,0.823,0,31.497,3.2,44.04,19822.67,29.34,7.57,4.644,31.58,2.78
4/19/2021,31.24,20.84,157.4666667,0.823,0.02,31.497,3.24,44.04,19866.71,29.4,7.57,4.644,32.92,2.78
4/20/2021,28.68,23.21,158.1333333,0.823,0.08,31.497,3.43,44.04,19910.75,29.47,7.57,4.644,29.42,2.78
4/21/2021,27.44,32.17,158.7666667,0.823,1.02,31.497,3.47,44.04,19954.79,29.53,7.57,4.644,29.38,2.78
4/22/2021,27.33,32.2,159.4333333,0.823,0.04,31.497,1.96,44.04,19998.83,29.6,7.57,4.644,30.34,2.78
4/23/2021,29.35,24.16,160.0666667,0.823,0.23,31.497,4.23,44.04,20042.87,29.66,7.57,4.644,31.17,2.78
4/24/2021,27.47,28.25,160.7333333,0.823,0.01,31.497,4.75,44.04,20086.91,29.73,7.57,4.644,29.28,2.78
4/25/2021,28.9,17.59,145.2666667,0.823,0,31.497,4.39,44.04,20130.95,29.79,7.57,4.644,30.27,2.78
4/26/2021,31.06,13.63,162.0333333,0.823,0,31.497,3.57,44.04,20174.99,29.86,7.57,4.644,31.9,2.78
4/27/2021,33.37,13.85,162.7,0.823,0,31.497,3.04,44.04,20219.03,29.92,7.57,4.644,33.84,2.78
4/28/2021,33.97,13.15,163.3333333,0.823,0,31.497,3.29,44.04,20263.07,29.99,7.57,4.644,35.28,2.78
4/29/2021,34.67,17.88,164,0.823,0,31.497,3.06,44.04,20307.11,30.05,7.57,4.644,35.99,2.78
4/30/2021,34.66,17.1,164.6333333,0.823,0.36,31.497,1.59,44.04,20351.15,30.12,7.57,4.644,35.78,2.78
5/1/2021,33.73,19.57,165.3,0.823,0.98,31.497,2.12,42.16,20393.31,30.18,7.57,4.644,35.59,2.78
5/2/2021,33.6,21.42,150.6666667,0.823,0.04,31.497,2.29,42.16,20435.47,30.24,7.57,4.644,35.23,2.78
5/3/2021,33.92,23.81,169.5333333,0.823,0,31.497,2.51,42.16,20477.63,30.31,7.57,4.644,35.54,2.78
5/4/2021,34.77,20.39,171.6333333,0.823,0,31.497,1.51,42.16,20519.79,30.37,7.57,4.644,35.8,2.78
5/5/2021,33.54,20.14,173.7333333,0.823,0,31.497,2.06,42.16,20561.95,30.43,7.57,4.644,36.36,2.78
5/6/2021,33,29.94,175.8333333,0.823,5.43,31.497,2.79,42.16,20604.11,30.49,7.57,4.644,35.52,2.78
5/7/2021,31.59,35.56,177.9666667,0.823,0.66,31.497,1.86,42.16,20646.27,30.56,7.57,4.644,34.16,2.78
5/8/2021,32.11,29.22,180.0666667,0.823,0,31.497,1.89,42.16,20688.43,30.62,7.57,4.644,34.62,2.78
5/9/2021,33.1,26.83,163.9333333,0.823,0.13,31.497,2.36,42.16,20730.59,30.68,7.57,4.644,35.23,2.78
5/10/2021,34.56,24.96,184.3,0.823,1.28,31.497,1.82,42.16,20772.75,30.74,7.57,4.644,36.17,2.78
5/11/2021,33.78,25.38,186.4,0.823,0.01,31.497,2.76,42.16,20814.91,30.81,7.57,4.644,35.92,2.78
5/12/2021,34.07,24.67,188.5,0.823,0.46,31.497,2.22,42.16,20857.07,30.87,7.57,4.644,36.01,2.78
5/13/2021,30.93,36.53,190.6,0.823,1.97,31.497,1.83,42.16,20899.23,30.93,7.57,4.644,33.71,2.78
5/14/2021,31.86,32.87,192.7333333,0.823,0,31.497,1.52,42.16,20941.39,30.99,7.57,4.644,34.71,2.78
5/15/2021,33.51,26.98,194.8333333,0.823,0,31.497,1.36,42.16,20983.55,31.06,7.57,4.644,36.49,2.78
5/16/2021,34.12,21.22,177.2333333,0.823,0.02,31.497,2.35,42.16,21025.71,31.12,7.57,4.644,37.32,2.78
5/17/2021,33.43,22.31,199.0666667,0.823,0,31.497,3.72,42.16,21067.87,31.18,7.57,4.644,35.53,2.78
5/18/2021,30.03,38.56,201.1666667,0.823,2.15,31.497,5.05,42.16,21110.03,31.24,7.57,4.644,31.91,2.78
5/19/2021,25.52,67.6,203.2666667,0.823,50.91,31.497,5.49,42.16,21152.19,31.31,7.57,4.644,26.47,2.78
5/20/2021,24.92,74.53,205.4,0.823,36.98,31.497,6.76,42.16,21194.35,31.37,7.57,4.644,25.39,2.78
5/21/2021,28.26,57.33,207.5,0.823,6.72,31.497,1.79,42.16,21236.51,31.43,7.57,4.644,29.44,2.78
5/22/2021,29.68,52.14,209.6,0.823,1.81,31.497,2.82,42.16,21278.67,31.49,7.57,4.644,30.85,2.78
5/23/2021,28.72,45.34,190.5333333,0.823,0,31.497,2.91,42.16,21320.83,31.55,7.57,4.644,29.89,2.78
5/24/2021,29.25,38.26,213.8333333,0.823,0,31.497,5.6,42.16,21362.99,31.62,7.57,4.644,29.7,2.78
5/25/2021,31.03,36.13,215.9333333,0.823,0,31.497,5.64,42.16,21405.15,31.68,7.57,4.644,31.29,2.78
5/26/2021,32.27,34.92,218.0333333,0.823,0,31.497,3.64,42.16,21447.31,31.74,7.57,4.644,32.71,2.78
5/27/2021,33.18,29.87,220.1666667,0.823,0,31.497,2.38,42.16,21489.47,31.8,7.57,4.644,33.29,2.78
5/28/2021,31.76,36.89,222.2666667,0.823,0,31.497,3.06,42.16,21531.63,31.87,7.57,4.644,33.42,2.78
5/29/2021,31.87,52.33,224.3666667,0.823,0.66,31.497,4.93,42.16,21573.79,31.93,7.57,4.644,33.51,2.78
5/30/2021,32.06,53.2,203.8333333,0.823,0.47,31.497,3.19,42.16,21615.95,31.99,7.57,4.644,34.29,2.78
5/31/2021,34.94,39.83,228.6,0.823,0,31.497,1.72,42.16,21658.11,32.05,7.57,4.644,36.57,2.78
6/1/2021,31.43,45.88,230.7,0.823,18.58,31.497,2,37.93,21696.04,32.11,7.57,4.644,31.96,2.78
6/2/2021,31.86,40.34,231.1333333,0.823,0.02,31.497,1.56,37.93,21733.97,32.17,7.57,4.644,33.5,2.78
6/3/2021,32.34,41.23,231.6,0.823,0,31.497,1.76,37.93,21771.9,32.22,7.57,4.644,33.7,2.78
6/4/2021,33.99,41.36,232.0333333,0.823,0.9,31.497,1.88,37.93,21809.83,32.28,7.57,4.644,35.95,2.78
6/5/2021,34.33,42.31,232.5,0.823,0.93,31.497,2.29,37.93,21847.76,32.33,7.57,4.644,36.17,2.78
6/6/2021,33.74,44.34,209.6333333,0.823,0.01,31.497,2.45,37.93,21885.69,32.39,7.57,4.644,35.75,2.78
6/7/2021,34.94,41.06,233.3666667,0.823,0,31.497,3.5,37.93,21923.62,32.45,7.57,4.644,36.29,2.78
6/8/2021,35.98,37.89,233.8333333,0.823,0,31.497,5.6,37.93,21961.55,32.5,7.57,4.644,36.73,2.78
6/9/2021,36.69,38.4,234.2666667,0.823,0,31.497,4.15,37.93,21999.48,32.56,7.57,4.644,37.96,2.78
6/10/2021,33.62,51.79,234.7333333,0.823,4.57,31.497,3.92,37.93,22037.41,32.62,7.57,4.644,35.63,2.78
6/11/2021,32.49,56.1,235.1666667,0.823,3.71,31.497,3.1,37.93,22075.34,32.67,7.57,4.644,34.74,2.78
6/12/2021,32.62,58.37,235.6,0.823,12.24,31.497,3.47,37.93,22113.27,32.73,7.57,4.644,34.18,2.78
6/13/2021,31.91,60.6,212.4666667,0.823,0.83,31.497,2.94,37.93,22151.2,32.78,7.57,4.644,33.84,2.78
6/14/2021,33.48,43.91,236.5,0.823,0.06,31.497,1.78,37.93,22189.13,32.84,7.57,4.644,35.67,2.78
6/15/2021,32.99,49.43,236.9666667,0.823,0.49,31.497,2.91,37.93,22227.06,32.9,7.57,4.644,35.05,2.78
6/16/2021,31.76,52.88,237.4,0.823,4.39,31.497,1.27,37.93,22264.99,32.95,7.57,4.644,33.74,2.78
6/17/2021,31.67,56.66,237.8333333,0.823,23.96,31.497,1.58,37.93,22302.92,33.01,7.57,4.644,32.46,2.78
6/18/2021,31.22,57.42,238.3,0.823,5.99,31.497,2.09,37.93,22340.85,33.06,7.57,4.644,33.02,2.78
6/19/2021,29.99,61.65,238.7333333,0.823,6.88,31.497,2.23,37.93,22378.78,33.12,7.57,4.644,31.43,2.78
6/20/2021,30.68,62.29,215.2666667,0.823,2.07,31.497,2.06,37.93,22416.71,33.18,7.57,4.644,32.66,2.78
6/21/2021,33.08,47.51,239.6333333,0.823,0.21,31.497,2.36,37.93,22454.64,33.23,7.57,4.644,34.16,2.78
6/22/2021,33.93,42.91,240.0666667,0.823,0,31.497,2.86,37.93,22492.57,33.29,7.57,4.644,34.98,2.78
6/23/2021,34.29,41.47,240.5333333,0.823,0,31.497,1.58,37.93,22530.5,33.35,7.57,4.644,36.25,2.78
6/24/2021,33.64,45.37,240.9666667,0.823,0,31.497,2.26,37.93,22568.43,33.4,7.57,4.644,35.69,2.78
6/25/2021,33.49,44.71,241.4333333,0.823,3.27,31.497,2.52,37.93,22606.36,33.46,7.57,4.644,34.81,2.78
6/26/2021,32.38,43.08,241.8666667,0.823,1.01,31.497,1.78,37.93,22644.29,33.51,7.57,4.644,34.56,2.78
6/27/2021,33.59,44.51,218.0666667,0.823,0.04,31.497,2.06,37.93,22682.22,33.57,7.57,4.644,35.48,2.78
6/28/2021,34.49,44.13,242.7666667,0.823,0,31.497,1.59,37.93,22720.15,33.63,7.57,4.644,36.29,2.78
6/29/2021,35.78,34.83,243.2,0.823,0,31.497,3.68,37.93,22758.08,33.68,7.57,4.644,36.6,2.78
6/30/2021,36.64,33.63,243.6666667,0.823,0,31.497,5.61,37.93,22796.01,33.74,7.57,4.644,37.24,2.78
7/1/2021,37.37,35.46,244.1,0.823,0.01,31.497,3.63,23.23,22819.24,33.77,7.57,4.644,38.28,2.78
7/2/2021,36.9,38.87,243.2666667,0.823,2.53,31.497,2.55,23.23,22842.47,33.81,7.57,4.644,38.23,2.78
7/3/2021,34.4,50.2,242.4333333,0.823,3.75,31.497,3.22,23.23,22865.7,33.84,7.57,4.644,36.09,2.78
7/4/2021,34.5,43.51,217.4333333,0.823,0.03,31.497,2.04,23.23,22888.93,33.88,7.57,4.644,36.79,2.78
7/5/2021,35.16,39.67,240.7666667,0.823,0,31.497,2.18,23.23,22912.16,33.91,7.57,4.644,37,2.78
7/6/2021,36.01,40.39,239.9333333,0.823,0,31.497,3.42,23.23,22935.39,33.94,7.57,4.644,38.03,2.78
7/7/2021,36.92,38.41,239.1,0.823,0,31.497,3.7,23.23,22958.62,33.98,7.57,4.644,38.58,2.78
7/8/2021,37.66,36.94,238.2666667,0.823,0.25,31.497,2.57,23.23,22981.85,34.01,7.57,4.644,39.52,2.78
7/9/2021,35.05,49.78,237.4666667,0.823,5.82,31.497,2.17,23.23,23005.08,34.05,7.57,4.644,36.9,2.78
7/10/2021,34.78,46.81,236.6333333,0.823,0.07,31.497,3.42,23.23,23028.31,34.08,7.57,4.644,37.28,2.78
7/11/2021,33.34,56.85,212.2333333,0.823,0.3,31.497,5.06,23.23,23051.54,34.12,7.57,4.644,34.99,2.78
7/12/2021,31.78,62.1,234.9666667,0.823,3.36,31.497,5.18,23.23,23074.77,34.15,7.57,4.644,32.69,2.78
7/13/2021,29.95,72.68,234.1333333,0.823,8.73,31.497,4.03,23.23,23098,34.19,7.57,4.644,30.74,2.78
7/14/2021,29.65,75.3,233.3,0.823,22.7,31.497,3.6,23.23,23121.23,34.22,7.57,4.644,30.21,2.78
7/15/2021,32.16,61.98,232.4666667,0.823,5.89,31.497,4.25,23.23,23144.46,34.25,7.57,4.644,33.41,2.78
7/16/2021,33.89,55.93,231.6333333,0.823,1.83,31.497,3.04,23.23,23167.69,34.29,7.57,4.644,35.91,2.78
7/17/2021,34.26,56.4,230.8,0.823,1.04,31.497,2.04,23.23,23190.92,34.32,7.57,4.644,35.59,2.78
7/18/2021,31.52,72.71,206.9666667,0.823,22.08,31.497,2.82,23.23,23214.15,34.36,7.57,4.644,31.94,2.78
7/19/2021,28.47,90.13,229.1333333,0.823,61.74,31.497,3.57,23.23,23237.38,34.39,7.57,4.644,28.52,2.78
7/20/2021,28.28,87.79,228.3,0.823,37.5,31.497,1.32,23.23,23260.61,34.43,7.57,4.644,28.57,2.78
7/21/2021,28.52,86.74,227.4666667,0.823,12.76,31.497,1.61,23.23,23283.84,34.46,7.57,4.644,28.76,2.78
7/22/2021,29.67,81.28,226.6333333,0.823,11.56,31.497,2.54,23.23,23307.07,34.49,7.57,4.644,30.02,2.78
7/23/2021,29.43,85.05,225.8,0.823,5.06,31.497,2.4,23.23,23330.3,34.53,7.57,4.644,29.49,2.78
7/24/2021,30.56,78.82,224.9666667,0.823,0.13,31.497,1.41,23.23,23353.53,34.56,7.57,4.644,30.59,2.78
7/25/2021,31.31,77,201.7333333,0.823,0.01,31.497,1.74,23.23,23376.76,34.6,7.57,4.644,31.77,2.78
7/26/2021,29.14,82.74,223.3333333,0.823,10.59,31.497,1.63,23.23,23399.99,34.63,7.57,4.644,28.78,2.78
7/27/2021,29.39,84.81,222.5,0.823,28.82,31.497,2.39,23.23,23423.22,34.67,7.57,4.644,29.61,2.78
7/28/2021,28.03,88.46,221.6666667,0.823,38.87,31.497,1.51,23.23,23446.45,34.7,7.57,4.644,27.96,2.78
7/29/2021,28.19,87.39,220.8333333,0.823,9.96,31.497,1.29,23.23,23469.68,34.74,7.57,4.644,28.39,2.78
7/30/2021,28.48,87.25,220,0.823,28.45,31.497,2.44,23.23,23492.91,34.77,7.57,4.644,28.67,2.78
7/31/2021,28.85,84.79,219.1666667,0.823,10.88,31.497,3.27,23.23,23516.14,34.8,7.57,4.644,28.63,2.78
8/1/2021,30.24,76.21,196.5,0.823,11.06,31.497,0.87,9.45,23525.59,34.82,7.57,4.644,29.96,2.78
8/2/2021,29.21,84.09,217.2666667,0.823,2.12,31.497,2.22,9.45,23535.04,34.83,7.57,4.644,29.12,2.78
8/3/2021,28.9,84.96,216.1666667,0.823,1.36,31.497,3.45,9.45,23544.49,34.85,7.57,4.644,29.09,2.78
8/4/2021,28.51,85,215.1,0.823,0.03,31.497,3.4,9.45,23553.94,34.86,7.57,4.644,28.74,2.78
8/5/2021,28.87,84.04,214.0333333,0.823,0.08,31.497,2.18,9.45,23563.39,34.87,7.57,4.644,29.25,2.78
8/6/2021,29.1,76.63,212.9333333,0.823,0.05,31.497,1.2,9.45,23572.84,34.89,7.57,4.644,28.47,2.78
8/7/2021,27.05,87.48,211.8666667,0.823,12.61,31.497,1.77,9.45,23582.29,34.9,7.57,4.644,26.85,2.78
8/8/2021,29.42,80.03,189.7333333,0.823,2.89,31.497,0.95,9.45,23591.74,34.92,7.57,4.644,29.34,2.78
8/9/2021,28.86,83.08,209.7,0.823,10.72,31.497,1.43,9.45,23601.19,34.93,7.57,4.644,28.78,2.78
8/10/2021,29.63,81.29,208.6333333,0.823,0.75,31.497,2.49,9.45,23610.64,34.94,7.57,4.644,29.52,2.78
8/11/2021,29,76.98,207.5666667,0.823,0.01,31.497,3.75,9.45,23620.09,34.96,7.57,4.644,28.73,2.78
8/12/2021,29.01,78.56,206.4666667,0.823,0.07,31.497,2.78,9.45,23629.54,34.97,7.57,4.644,28.92,2.78
8/13/2021,29.54,79.19,205.4,0.823,1.67,31.497,2.82,9.45,23638.99,34.99,7.57,4.644,29.46,2.78
8/14/2021,29.78,80.39,204.3333333,0.823,0.22,31.497,3.42,9.45,23648.44,35,7.57,4.644,29.7,2.78
8/15/2021,29.76,76.03,182.9,0.823,0.03,31.497,2.98,9.45,23657.89,35.01,7.57,4.644,29.54,2.78
8/16/2021,29.91,73.45,202.1666667,0.823,0.15,31.497,2.15,9.45,23667.34,35.03,7.57,4.644,29.56,2.78
8/17/2021,30.26,70.01,201.1,0.823,0,31.497,2.06,9.45,23676.79,35.04,7.57,4.644,29.57,2.78
8/18/2021,29.63,72.37,200.0333333,0.823,0,31.497,1.97,9.45,23686.24,35.06,7.57,4.644,29.33,2.78
8/19/2021,29.68,78.25,198.9333333,0.823,1.62,31.497,2.32,9.45,23695.69,35.07,7.57,4.644,29.78,2.78
8/20/2021,26.92,90.53,197.8666667,0.823,44.83,31.497,3.93,9.45,23705.14,35.08,7.57,4.644,26.86,2.78
8/21/2021,27.49,90.34,196.8,0.823,20.03,31.497,3.63,9.45,23714.59,35.1,7.57,4.644,27.55,2.78
8/22/2021,28.43,85.24,176.1333333,0.823,0.63,31.497,3.06,9.45,23724.04,35.11,7.57,4.644,28.56,2.78
8/23/2021,29.08,82.74,194.6333333,0.823,0.51,31.497,1.29,9.45,23733.49,35.13,7.57,4.644,29.24,2.78
8/24/2021,28.67,82.74,193.5666667,0.823,1.61,31.497,1.6,9.45,23742.94,35.14,7.57,4.644,28.31,2.78
8/25/2021,28.49,80.95,192.4666667,0.823,2.74,31.497,3.6,9.45,23752.39,35.15,7.57,4.644,28.08,2.78
8/26/2021,28.58,80.38,191.4,0.823,0.05,31.497,3.47,9.45,23761.84,35.17,7.57,4.644,28.56,2.78
8/27/2021,29.69,74.34,190.3333333,0.823,6.35,31.497,1.93,9.45,23771.29,35.18,7.57,4.644,29.5,2.78
8/28/2021,29.18,78.76,189.2333333,0.823,8.61,31.497,1.45,9.45,23780.74,35.2,7.57,4.644,29.05,2.78
8/29/2021,28.81,82.71,169.3333333,0.823,1.28,31.497,1.79,9.45,23790.19,35.21,7.57,4.644,29.27,2.78
8/30/2021,27.74,85.41,187.1,0.823,1.01,31.497,2.64,9.45,23799.64,35.22,7.57,4.644,28.1,2.78
8/31/2021,26.81,87.03,186,0.823,8.76,31.497,2.82,9.45,23809.09,35.24,7.57,4.644,27.15,2.78
9/1/2021,26.64,88.3,184.9333333,0.823,36.07,31.497,3.08,3.54,23812.63,35.24,7.57,4.644,26.65,2.78
9/2/2021,26.57,89.38,184.7666667,0.823,17.27,31.497,2.4,3.54,23816.17,35.25,7.57,4.644,26.4,2.78
9/3/2021,27.1,89.41,184.6,0.823,16.8,31.497,2.97,3.54,23819.71,35.25,7.57,4.644,26.99,2.78
9/4/2021,27.71,87.15,184.4,0.823,11.04,31.497,2.17,3.54,23823.25,35.26,7.57,4.644,27.62,2.78
9/5/2021,28.59,83.91,165.8,0.823,3.8,31.497,1.19,3.54,23826.79,35.26,7.57,4.644,28.65,2.78
9/6/2021,28.94,84.59,184.0666667,0.823,4.12,31.497,1.96,3.54,23830.33,35.27,7.57,4.644,29.11,2.78
9/7/2021,28.53,87.35,183.9,0.823,2.55,31.497,3.35,3.54,23833.87,35.27,7.57,4.644,28.51,2.78
9/8/2021,27.75,86.82,183.7,0.823,0.16,31.497,4.97,3.54,23837.41,35.28,7.57,4.644,27.83,2.78
9/9/2021,27.6,87.05,183.5333333,0.823,3.58,31.497,3.25,3.54,23840.95,35.28,7.57,4.644,27.5,2.78
9/10/2021,27.11,88.74,183.3666667,0.823,17.09,31.497,4.05,3.54,23844.49,35.29,7.57,4.644,27.1,2.78
9/11/2021,26.53,92.99,183.2,0.823,15.42,31.497,4.27,3.54,23848.03,35.3,7.57,4.644,26.29,2.78
9/12/2021,26.6,88.72,164.7,0.823,9.76,31.497,2.77,3.54,23851.57,35.3,7.57,4.644,26.37,2.78
9/13/2021,27.52,82.46,182.8333333,0.823,6.13,31.497,2.37,3.54,23855.11,35.31,7.57,4.644,27.41,2.78
9/14/2021,27.67,79.73,182.6666667,0.823,0.8,31.497,2.76,3.54,23858.65,35.31,7.57,4.644,27.53,2.78
9/15/2021,27.14,83.6,182.5,0.823,0.89,31.497,3.37,3.54,23862.19,35.32,7.57,4.644,27.09,2.78
9/16/2021,26.47,86.03,182.3333333,0.823,10.07,31.497,3.33,3.54,23865.73,35.32,7.57,4.644,26.56,2.78
9/17/2021,25.95,86.37,182.1333333,0.823,1.2,31.497,3.89,3.54,23869.27,35.33,7.57,4.644,25.84,2.78
9/18/2021,26.86,87.1,181.9666667,0.823,0.01,31.497,3.66,3.54,23872.81,35.33,7.57,4.644,27.04,2.78
9/19/2021,27.72,86.11,163.6333333,0.823,0.02,31.497,2.92,3.54,23876.35,35.34,7.57,4.644,27.91,2.78
9/20/2021,28.15,85.83,181.6333333,0.823,0,31.497,2.64,3.54,23879.89,35.34,7.57,4.644,28.41,2.78
9/21/2021,28.05,85.98,181.4333333,0.823,12.91,31.497,2.73,3.54,23883.43,35.35,7.57,4.644,28.03,2.78
9/22/2021,26.61,91.73,181.2666667,0.823,7.11,31.497,2.57,3.54,23886.97,35.35,7.57,4.644,26.43,2.78
9/23/2021,25.67,88.73,181.1,0.823,9.8,31.497,2.64,3.54,23890.51,35.36,7.57,4.644,25.46,2.78
9/24/2021,26.58,83.82,180.9333333,0.823,4.9,31.497,2.37,3.54,23894.05,35.36,7.57,4.644,26.62,2.78
9/25/2021,27.39,84.86,180.7333333,0.823,2.47,31.497,2.06,3.54,23897.59,35.37,7.57,4.644,27.52,2.78
9/26/2021,26.99,86.6,162.5,0.823,0.38,31.497,2.53,3.54,23901.13,35.37,7.57,4.644,27.24,2.78
9/27/2021,27.3,81.98,180.4,0.823,0,31.497,2.08,3.54,23904.67,35.38,7.57,4.644,27.47,2.78
9/28/2021,27.09,84.15,180.2333333,0.823,0.36,31.497,3.29,3.54,23908.21,35.38,7.57,4.644,26.98,2.78
9/29/2021,26.67,85.82,180.0333333,0.823,0.03,31.497,3.58,3.54,23911.75,35.39,7.57,4.644,26.81,2.78
9/30/2021,27.37,84.59,179.8666667,0.823,2.54,31.497,2.74,3.54,23915.29,35.39,7.57,4.644,27.51,2.78
10/1/2021,28.28,81.8,179.7,0.823,3.53,31.497,1.52,32.35,23947.64,35.44,7.57,4.644,28.43,2.78
10/2/2021,28.53,80,178.0333333,0.823,0.11,31.497,1.58,32.35,23979.99,35.49,7.57,4.644,28.45,2.78
10/3/2021,28.18,80.49,158.7,0.823,0.03,31.497,2.68,32.35,24012.34,35.54,7.57,4.644,28.01,2.78
10/4/2021,28.81,73.35,174.6666667,0.823,0.24,31.497,1.55,32.35,24044.69,35.59,7.57,4.644,28.42,2.78
10/5/2021,27.6,79.91,173,0.823,4.77,31.497,2.23,32.35,24077.04,35.63,7.57,4.644,27.8,2.78
10/6/2021,27.07,81.48,171.3,0.823,0.06,31.497,1.98,32.35,24109.39,35.68,7.57,4.644,27.32,2.78
10/7/2021,25.84,78.61,169.6333333,0.823,0,31.497,2.4,32.35,24141.74,35.73,7.57,4.644,25.51,2.78
10/8/2021,25.93,70.4,167.9666667,0.823,0,31.497,2.33,32.35,24174.09,35.78,7.57,4.644,24.9,2.78
10/9/2021,25.68,65.04,166.2666667,0.823,0,31.497,2.6,32.35,24206.44,35.83,7.57,4.644,24.52,2.78
